"","Interval","TileID","TotalSittingCapacity","TotalStandingCapacity","TotalCapacity"
"1718",1970-01-01 07:30:00,"88a8a02a05fffff",354,856,1210
"1719",1970-01-01 07:30:00,"88a8a02a09fffff",0,0,0
"1720",1970-01-01 07:30:00,"88a8a02a0bfffff",108,174,282
"1721",1970-01-01 07:30:00,"88a8a02a0dfffff",171,356,527
"1722",1970-01-01 07:30:00,"88a8a02a11fffff",264,703,967
"1723",1970-01-01 07:30:00,"88a8a02a13fffff",366,1003,1369
"1724",1970-01-01 07:30:00,"88a8a02a19fffff",333,759,1092
"1725",1970-01-01 07:30:00,"88a8a02a57fffff",279,530,809
"1726",1970-01-01 07:30:00,"88a8a02a61fffff",141,303,444
"1727",1970-01-01 07:30:00,"88a8a02a63fffff",402,927,1329
"1728",1970-01-01 07:30:00,"88a8a02a69fffff",423,912,1335
"1729",1970-01-01 07:30:00,"88a8a02a6bfffff",51,150,201
"1730",1970-01-01 07:30:00,"88a8a02a89fffff",432,1123,1555
"1731",1970-01-01 07:30:00,"88a8a02a8bfffff",432,1123,1555
"1732",1970-01-01 07:30:00,"88a8a02a9dfffff",186,510,696
"1733",1970-01-01 07:30:00,"88a8a02aadfffff",53,149,202
"1734",1970-01-01 07:30:00,"88a8a02ac5fffff",315,853,1168
"1735",1970-01-01 07:30:00,"88a8a02ac7fffff",452,1212,1664
"1736",1970-01-01 07:30:00,"88a8a02ae3fffff",86,209,295
"1737",1970-01-01 07:30:00,"88a8a02ae7fffff",53,149,202
"1738",1970-01-01 07:30:00,"88a8a02aebfffff",86,209,295
"1739",1970-01-01 07:30:00,"88a8a03987fffff",219,427,646
"1740",1970-01-01 07:30:00,"88a8a03995fffff",351,665,1016
"1741",1970-01-01 07:30:00,"88a8a03997fffff",321,727,1048
"1742",1970-01-01 07:30:00,"88a8a039a1fffff",489,1029,1518
"1743",1970-01-01 07:30:00,"88a8a039abfffff",612,1289,1901
"1744",1970-01-01 07:30:00,"88a8a039adfffff",713,1534,2247
"1745",1970-01-01 07:30:00,"88a8a039b9fffff",513,1068,1581
"1746",1970-01-01 07:30:00,"88a8a039bbfffff",660,1360,2020
"1747",1970-01-01 07:30:00,"88a8a039bdfffff",60,103,163
"1748",1970-01-01 07:30:00,"88a8a06081fffff",48,96,144
"1749",1970-01-01 07:30:00,"88a8a06085fffff",840,1907,2747
"1750",1970-01-01 07:30:00,"88a8a0608dfffff",1101,2441,3542
"1751",1970-01-01 07:30:00,"88a8a060a3fffff",399,1132,1531
"1752",1970-01-01 07:30:00,"88a8a060a7fffff",51,150,201
"1753",1970-01-01 07:30:00,"88a8a060abfffff",405,1031,1436
"1754",1970-01-01 07:30:00,"88a8a060c1fffff",141,328,469
"1755",1970-01-01 07:30:00,"88a8a060c3fffff",546,1129,1675
"1756",1970-01-01 07:30:00,"88a8a060c7fffff",774,1649,2423
"1757",1970-01-01 07:30:00,"88a8a060cbfffff",816,1846,2662
"1758",1970-01-01 07:30:00,"88a8a06193fffff",408,1085,1493
"1759",1970-01-01 07:30:00,"88a8a06197fffff",153,335,488
"1760",1970-01-01 07:30:00,"88a8a0619bfffff",51,150,201
"1761",1970-01-01 07:30:00,"88a8a061a1fffff",248,681,929
"1762",1970-01-01 07:30:00,"88a8a061a3fffff",155,449,604
"1763",1970-01-01 07:30:00,"88a8a061a5fffff",153,450,603
"1764",1970-01-01 07:30:00,"88a8a061b1fffff",102,300,402
"1765",1970-01-01 07:30:00,"88a8a061b3fffff",257,634,891
"1766",1970-01-01 07:30:00,"88a8a061b5fffff",155,449,604
"1767",1970-01-01 07:30:00,"88a8a061b7fffff",299,831,1130
"1768",1970-01-01 07:30:00,"88a8a06213fffff",0,0,0
"1769",1970-01-01 07:30:00,"88a8a0621bfffff",0,0,0
"1770",1970-01-01 07:30:00,"88a8a06249fffff",780,1339,2119
"1771",1970-01-01 07:30:00,"88a8a0624bfffff",642,1112,1754
"1772",1970-01-01 07:30:00,"88a8a0624dfffff",660,1133,1793
"1773",1970-01-01 07:30:00,"88a8a06281fffff",491,1079,1570
"1774",1970-01-01 07:30:00,"88a8a06283fffff",938,2192,3130
"1775",1970-01-01 07:30:00,"88a8a06285fffff",0,0,0
"1776",1970-01-01 07:30:00,"88a8a06287fffff",956,2213,3169
"1777",1970-01-01 07:30:00,"88a8a06289fffff",848,2014,2862
"1778",1970-01-01 07:30:00,"88a8a0628bfffff",285,595,880
"1779",1970-01-01 07:30:00,"88a8a06293fffff",240,412,652
"1780",1970-01-01 07:30:00,"88a8a06299fffff",240,412,652
"1781",1970-01-01 07:30:00,"88a8a0629bfffff",120,206,326
"1782",1970-01-01 07:30:00,"88a8a062a9fffff",0,0,0
"1783",1970-01-01 07:30:00,"88a8a062abfffff",0,0,0
"1784",1970-01-01 07:30:00,"88a8a062b5fffff",867,1996,2863
"1785",1970-01-01 07:30:00,"88a8a062bdfffff",1055,2459,3514
"1786",1970-01-01 07:30:00,"88a8a062c1fffff",213,553,766
"1787",1970-01-01 07:30:00,"88a8a062c3fffff",797,1864,2661
"1788",1970-01-01 07:30:00,"88a8a062c5fffff",0,0,0
"1789",1970-01-01 07:30:00,"88a8a062cbfffff",707,1571,2278
"1790",1970-01-01 07:30:00,"88a8a062d1fffff",300,515,815
"1791",1970-01-01 07:30:00,"88a8a062d3fffff",240,412,652
"1792",1970-01-01 07:30:00,"88a8a062d9fffff",300,515,815
"1793",1970-01-01 07:30:00,"88a8a062e3fffff",0,0,0
"1794",1970-01-01 07:30:00,"88a8a062ebfffff",0,0,0
"1795",1970-01-01 07:30:00,"88a8a06541fffff",180,309,489
"1796",1970-01-01 07:30:00,"88a8a06549fffff",240,412,652
"1797",1970-01-01 07:30:00,"88a8a06705fffff",300,515,815
"1798",1970-01-01 07:30:00,"88a8a06707fffff",180,309,489
"1799",1970-01-01 07:30:00,"88a8a0670dfffff",180,309,489
"1800",1970-01-01 07:30:00,"88a8a0672bfffff",120,206,326
"1801",1970-01-01 07:30:00,"88a8a06731fffff",120,206,326
"1802",1970-01-01 07:30:00,"88a8a06735fffff",240,412,652
"1803",1970-01-01 07:30:00,"88a8a06739fffff",180,309,489
"1804",1970-01-01 07:30:00,"88a8a0674dfffff",180,309,489
"1805",1970-01-01 07:30:00,"88a8a0676bfffff",180,309,489
"1806",1970-01-01 07:30:00,"88a8a06a91fffff",102,300,402
"1807",1970-01-01 07:30:00,"88a8a06a9bfffff",102,300,402
"1808",1970-01-01 07:30:00,"88a8a06e49fffff",348,982,1330
"1809",1970-01-01 07:30:00,"88a8a06e4dfffff",408,1085,1493
"1810",1970-01-01 07:30:00,"88a8a06e69fffff",102,300,402
"1811",1970-01-01 07:30:00,"88a8a06e6dfffff",204,485,689
"1812",1970-01-01 07:30:00,"88a8a06f05fffff",102,300,402
"1813",1970-01-01 07:30:00,"88a8a06f61fffff",51,150,201
"1814",1970-01-01 07:30:00,"88a8a06f63fffff",51,150,201
"1815",1970-01-01 07:30:00,"88a8a06f67fffff",102,300,402
"1816",1970-01-01 07:30:00,"88a8a06f69fffff",51,150,201
"1817",1970-01-01 07:30:00,"88a8a070b3fffff",642,1112,1754
"1818",1970-01-01 07:30:00,"88a8a070b7fffff",582,1009,1591
"1819",1970-01-01 07:30:00,"88a8a0719bfffff",180,309,489
"1820",1970-01-01 07:30:00,"88a8a07441fffff",1064,2174,3238
"1821",1970-01-01 07:30:00,"88a8a07445fffff",501,1036,1537
"1822",1970-01-01 07:30:00,"88a8a07447fffff",741,1448,2189
"1823",1970-01-01 07:30:00,"88a8a0744bfffff",968,2032,3000
"1824",1970-01-01 07:30:00,"88a8a07461fffff",1137,2386,3523
"1825",1970-01-01 07:30:00,"88a8a07465fffff",840,1669,2509
"1826",1970-01-01 07:30:00,"88a8a07467fffff",195,417,612
"1827",1970-01-01 07:30:00,"88a8a07469fffff",222,506,728
"1828",1970-01-01 07:30:00,"88a8a0746bfffff",1215,2510,3725
"1829",1970-01-01 07:30:00,"88a8a07503fffff",120,206,326
"1830",1970-01-01 07:30:00,"88a8a07507fffff",891,1754,2645
"1831",1970-01-01 07:30:00,"88a8a07515fffff",684,1194,1878
"1832",1970-01-01 07:30:00,"88a8a0751dfffff",195,417,612
"1833",1970-01-01 07:30:00,"88a8a07521fffff",1259,2526,3785
"1834",1970-01-01 07:30:00,"88a8a07525fffff",848,1596,2444
"1835",1970-01-01 07:30:00,"88a8a0752bfffff",1199,2423,3622
"1836",1970-01-01 07:30:00,"88a8a0752dfffff",1268,2479,3747
"1837",1970-01-01 07:30:00,"88a8a07531fffff",1175,2388,3563
"1838",1970-01-01 07:30:00,"88a8a07533fffff",120,206,326
"1839",1970-01-01 07:30:00,"88a8a07535fffff",689,1550,2239
"1840",1970-01-01 07:30:00,"88a8a07537fffff",240,412,652
"1841",1970-01-01 07:30:00,"88a8a07539fffff",1502,2877,4379
"1842",1970-01-01 07:30:00,"88a8a0753bfffff",144,267,411
"1843",1970-01-01 07:30:00,"88a8a0753dfffff",407,915,1322
"1844",1970-01-01 07:30:00,"88a8a07543fffff",783,1361,2144
"1845",1970-01-01 07:30:00,"88a8a07545fffff",471,871,1342
"1846",1970-01-01 07:30:00,"88a8a07547fffff",687,1219,1906
"1847",1970-01-01 07:30:00,"88a8a07553fffff",195,417,612
"1848",1970-01-01 07:30:00,"88a8a07557fffff",153,335,488
"1849",1970-01-01 07:30:00,"88a8a07559fffff",684,1140,1824
"1850",1970-01-01 07:30:00,"88a8a0755bfffff",195,417,612
"1851",1970-01-01 07:30:00,"88a8a0755dfffff",735,1290,2025
"1852",1970-01-01 07:30:00,"88a8a07561fffff",1125,2152,3277
"1853",1970-01-01 07:30:00,"88a8a07565fffff",180,309,489
"1854",1970-01-01 07:30:00,"88a8a07567fffff",1379,2732,4111
"1855",1970-01-01 07:30:00,"88a8a07569fffff",531,974,1505
"1856",1970-01-01 07:30:00,"88a8a0756bfffff",507,910,1417
"1857",1970-01-01 07:30:00,"88a8a0756dfffff",1230,2247,3477
"1858",1970-01-01 07:30:00,"88a8a07633fffff",686,1423,2109
"1859",1970-01-01 07:30:00,"88a8a07637fffff",857,1779,2636
"1860",1970-01-01 07:30:00,"88a8a076c7fffff",224,505,729
"1861",1970-01-01 07:30:00,"88a8a076d1fffff",602,1281,1883
"1862",1970-01-01 07:30:00,"88a8a076d3fffff",944,1993,2937
"1863",1970-01-01 07:30:00,"88a8a076d5fffff",602,1281,1883
"1864",1970-01-01 07:30:00,"88a8a076d7fffff",162,403,565
"1865",1970-01-01 07:30:00,"88a8a076e9fffff",291,562,853
"1866",1970-01-01 07:30:00,"88a8a076ebfffff",231,459,690
"1867",1970-01-01 07:30:00,"88a8a076edfffff",351,665,1016
"1868",1970-01-01 08:00:00,"88a8a02801fffff",117,270,387
"1869",1970-01-01 08:00:00,"88a8a02805fffff",66,120,186
"1870",1970-01-01 08:00:00,"88a8a02809fffff",0,0,0
"1871",1970-01-01 08:00:00,"88a8a0280bfffff",159,352,511
"1872",1970-01-01 08:00:00,"88a8a02825fffff",33,60,93
"1873",1970-01-01 08:00:00,"88a8a02829fffff",66,120,186
"1874",1970-01-01 08:00:00,"88a8a0282dfffff",108,202,310
"1875",1970-01-01 08:00:00,"88a8a02853fffff",66,120,186
"1876",1970-01-01 08:00:00,"88a8a02857fffff",159,352,511
"1877",1970-01-01 08:00:00,"88a8a02919fffff",75,142,217
"1878",1970-01-01 08:00:00,"88a8a0291dfffff",66,120,186
"1879",1970-01-01 08:00:00,"88a8a02953fffff",108,202,310
"1880",1970-01-01 08:00:00,"88a8a02957fffff",33,60,93
"1881",1970-01-01 08:00:00,"88a8a02a01fffff",315,738,1053
"1882",1970-01-01 08:00:00,"88a8a02a05fffff",425,1051,1476
"1883",1970-01-01 08:00:00,"88a8a02a0bfffff",153,335,488
"1884",1970-01-01 08:00:00,"88a8a02a0dfffff",51,150,201
"1885",1970-01-01 08:00:00,"88a8a02a11fffff",99,246,345
"1886",1970-01-01 08:00:00,"88a8a02a13fffff",245,627,872
"1887",1970-01-01 08:00:00,"88a8a02a19fffff",245,627,872
"1888",1970-01-01 08:00:00,"88a8a02a57fffff",155,449,604
"1889",1970-01-01 08:00:00,"88a8a02a61fffff",159,349,508
"1890",1970-01-01 08:00:00,"88a8a02a63fffff",374,901,1275
"1891",1970-01-01 08:00:00,"88a8a02a69fffff",587,1454,2041
"1892",1970-01-01 08:00:00,"88a8a02a6bfffff",102,300,402
"1893",1970-01-01 08:00:00,"88a8a02a89fffff",201,546,747
"1894",1970-01-01 08:00:00,"88a8a02a8bfffff",201,546,747
"1895",1970-01-01 08:00:00,"88a8a02a9dfffff",102,300,402
"1896",1970-01-01 08:00:00,"88a8a02aa9fffff",33,60,93
"1897",1970-01-01 08:00:00,"88a8a02aadfffff",75,142,217
"1898",1970-01-01 08:00:00,"88a8a02ac5fffff",144,382,526
"1899",1970-01-01 08:00:00,"88a8a02ac7fffff",174,388,562
"1900",1970-01-01 08:00:00,"88a8a02ae3fffff",33,60,93
"1901",1970-01-01 08:00:00,"88a8a02ae7fffff",75,142,217
"1902",1970-01-01 08:00:00,"88a8a02aebfffff",75,142,217
"1903",1970-01-01 08:00:00,"88a8a03987fffff",543,1118,1661
"1904",1970-01-01 08:00:00,"88a8a03995fffff",653,1431,2084
"1905",1970-01-01 08:00:00,"88a8a03997fffff",587,1454,2041
"1906",1970-01-01 08:00:00,"88a8a039a1fffff",818,1773,2591
"1907",1970-01-01 08:00:00,"88a8a039abfffff",1037,2225,3262
"1908",1970-01-01 08:00:00,"88a8a039adfffff",1136,2446,3582
"1909",1970-01-01 08:00:00,"88a8a039b9fffff",893,1818,2711
"1910",1970-01-01 08:00:00,"88a8a039bbfffff",815,1834,2649
"1911",1970-01-01 08:00:00,"88a8a039bdfffff",108,199,307
"1912",1970-01-01 08:00:00,"88a8a06085fffff",602,1332,1934
"1913",1970-01-01 08:00:00,"88a8a0608dfffff",847,1844,2691
"1914",1970-01-01 08:00:00,"88a8a060a3fffff",377,955,1332
"1915",1970-01-01 08:00:00,"88a8a060abfffff",266,702,968
"1916",1970-01-01 08:00:00,"88a8a060c1fffff",60,103,163
"1917",1970-01-01 08:00:00,"88a8a060c3fffff",965,2051,3016
"1918",1970-01-01 08:00:00,"88a8a060c7fffff",905,2063,2968
"1919",1970-01-01 08:00:00,"88a8a060cbfffff",905,1948,2853
"1920",1970-01-01 08:00:00,"88a8a06193fffff",368,1002,1370
"1921",1970-01-01 08:00:00,"88a8a06197fffff",206,599,805
"1922",1970-01-01 08:00:00,"88a8a0619bfffff",60,103,163
"1923",1970-01-01 08:00:00,"88a8a061a1fffff",153,450,603
"1924",1970-01-01 08:00:00,"88a8a061a3fffff",204,600,804
"1925",1970-01-01 08:00:00,"88a8a061a5fffff",155,449,604
"1926",1970-01-01 08:00:00,"88a8a061b1fffff",102,300,402
"1927",1970-01-01 08:00:00,"88a8a061b3fffff",366,1003,1369
"1928",1970-01-01 08:00:00,"88a8a061b5fffff",264,703,967
"1929",1970-01-01 08:00:00,"88a8a061b7fffff",537,1359,1896
"1930",1970-01-01 08:00:00,"88a8a06249fffff",426,761,1187
"1931",1970-01-01 08:00:00,"88a8a0624bfffff",555,1035,1590
"1932",1970-01-01 08:00:00,"88a8a0624dfffff",726,1276,2002
"1933",1970-01-01 08:00:00,"88a8a06281fffff",411,930,1341
"1934",1970-01-01 08:00:00,"88a8a06283fffff",723,1614,2337
"1935",1970-01-01 08:00:00,"88a8a06287fffff",672,1464,2136
"1936",1970-01-01 08:00:00,"88a8a06289fffff",699,1579,2278
"1937",1970-01-01 08:00:00,"88a8a0628bfffff",348,867,1215
"1938",1970-01-01 08:00:00,"88a8a06293fffff",180,309,489
"1939",1970-01-01 08:00:00,"88a8a06299fffff",293,561,854
"1940",1970-01-01 08:00:00,"88a8a0629bfffff",293,561,854
"1941",1970-01-01 08:00:00,"88a8a062b5fffff",852,1799,2651
"1942",1970-01-01 08:00:00,"88a8a062bdfffff",708,1532,2240
"1943",1970-01-01 08:00:00,"88a8a062c1fffff",345,928,1273
"1944",1970-01-01 08:00:00,"88a8a062c3fffff",717,1600,2317
"1945",1970-01-01 08:00:00,"88a8a062cbfffff",807,1778,2585
"1946",1970-01-01 08:00:00,"88a8a062d1fffff",413,767,1180
"1947",1970-01-01 08:00:00,"88a8a062d3fffff",353,664,1017
"1948",1970-01-01 08:00:00,"88a8a062d9fffff",360,618,978
"1949",1970-01-01 08:00:00,"88a8a06541fffff",120,206,326
"1950",1970-01-01 08:00:00,"88a8a06549fffff",180,309,489
"1951",1970-01-01 08:00:00,"88a8a06705fffff",240,412,652
"1952",1970-01-01 08:00:00,"88a8a06707fffff",180,309,489
"1953",1970-01-01 08:00:00,"88a8a0670dfffff",120,206,326
"1954",1970-01-01 08:00:00,"88a8a0672bfffff",60,103,163
"1955",1970-01-01 08:00:00,"88a8a06731fffff",180,309,489
"1956",1970-01-01 08:00:00,"88a8a06735fffff",180,309,489
"1957",1970-01-01 08:00:00,"88a8a06739fffff",240,412,652
"1958",1970-01-01 08:00:00,"88a8a0674dfffff",233,458,691
"1959",1970-01-01 08:00:00,"88a8a0676bfffff",360,618,978
"1960",1970-01-01 08:00:00,"88a8a06a91fffff",206,599,805
"1961",1970-01-01 08:00:00,"88a8a06a9bfffff",208,598,806
"1962",1970-01-01 08:00:00,"88a8a06e49fffff",317,737,1054
"1963",1970-01-01 08:00:00,"88a8a06e4dfffff",419,1152,1571
"1964",1970-01-01 08:00:00,"88a8a06e69fffff",60,103,163
"1965",1970-01-01 08:00:00,"88a8a06e6dfffff",419,1152,1571
"1966",1970-01-01 08:00:00,"88a8a06f05fffff",102,300,402
"1967",1970-01-01 08:00:00,"88a8a06f59fffff",0,0,0
"1968",1970-01-01 08:00:00,"88a8a06f61fffff",51,150,201
"1969",1970-01-01 08:00:00,"88a8a06f63fffff",153,450,603
"1970",1970-01-01 08:00:00,"88a8a06f67fffff",51,150,201
"1971",1970-01-01 08:00:00,"88a8a06f69fffff",204,600,804
"1972",1970-01-01 08:00:00,"88a8a070b3fffff",735,1344,2079
"1973",1970-01-01 08:00:00,"88a8a070b7fffff",795,1447,2242
"1974",1970-01-01 08:00:00,"88a8a0719bfffff",384,679,1063
"1975",1970-01-01 08:00:00,"88a8a07441fffff",1220,2444,3664
"1976",1970-01-01 08:00:00,"88a8a07443fffff",51,150,201
"1977",1970-01-01 08:00:00,"88a8a07445fffff",560,1084,1644
"1978",1970-01-01 08:00:00,"88a8a07447fffff",732,1495,2227
"1979",1970-01-01 08:00:00,"88a8a0744bfffff",1175,2452,3627
"1980",1970-01-01 08:00:00,"88a8a07461fffff",1272,2559,3831
"1981",1970-01-01 08:00:00,"88a8a07465fffff",1169,2294,3463
"1982",1970-01-01 08:00:00,"88a8a07469fffff",195,532,727
"1983",1970-01-01 08:00:00,"88a8a0746bfffff",1331,2697,4028
"1984",1970-01-01 08:00:00,"88a8a07503fffff",60,103,163
"1985",1970-01-01 08:00:00,"88a8a07507fffff",738,1560,2298
"1986",1970-01-01 08:00:00,"88a8a07515fffff",566,1217,1783
"1987",1970-01-01 08:00:00,"88a8a0751bfffff",0,0,0
"1988",1970-01-01 08:00:00,"88a8a0751dfffff",51,150,201
"1989",1970-01-01 08:00:00,"88a8a07521fffff",1232,2667,3899
"1990",1970-01-01 08:00:00,"88a8a07525fffff",857,1941,2798
"1991",1970-01-01 08:00:00,"88a8a07529fffff",0,0,0
"1992",1970-01-01 08:00:00,"88a8a0752bfffff",1163,2496,3659
"1993",1970-01-01 08:00:00,"88a8a0752dfffff",1283,2817,4100
"1994",1970-01-01 08:00:00,"88a8a07531fffff",1320,2846,4166
"1995",1970-01-01 08:00:00,"88a8a07533fffff",293,561,854
"1996",1970-01-01 08:00:00,"88a8a07535fffff",858,1928,2786
"1997",1970-01-01 08:00:00,"88a8a07537fffff",293,561,854
"1998",1970-01-01 08:00:00,"88a8a07539fffff",1405,3022,4427
"1999",1970-01-01 08:00:00,"88a8a0753dfffff",471,1174,1645
"2000",1970-01-01 08:00:00,"88a8a07543fffff",841,1588,2429
"2001",1970-01-01 08:00:00,"88a8a07545fffff",447,807,1254
"2002",1970-01-01 08:00:00,"88a8a07547fffff",781,1485,2266
"2003",1970-01-01 08:00:00,"88a8a07553fffff",93,232,325
"2004",1970-01-01 08:00:00,"88a8a07557fffff",93,232,325
"2005",1970-01-01 08:00:00,"88a8a07559fffff",1051,2087,3138
"2006",1970-01-01 08:00:00,"88a8a0755bfffff",93,232,325
"2007",1970-01-01 08:00:00,"88a8a0755dfffff",943,1888,2831
"2008",1970-01-01 08:00:00,"88a8a07561fffff",1239,2621,3860
"2009",1970-01-01 08:00:00,"88a8a07565fffff",284,608,892
"2010",1970-01-01 08:00:00,"88a8a07567fffff",1181,2632,3813
"2011",1970-01-01 08:00:00,"88a8a07569fffff",820,1603,2423
"2012",1970-01-01 08:00:00,"88a8a0756bfffff",233,458,691
"2013",1970-01-01 08:00:00,"88a8a0756dfffff",1723,3555,5278
"2014",1970-01-01 08:00:00,"88a8a07633fffff",1217,2534,3751
"2015",1970-01-01 08:00:00,"88a8a07637fffff",1055,2246,3301
"2016",1970-01-01 08:00:00,"88a8a076c7fffff",393,862,1255
"2017",1970-01-01 08:00:00,"88a8a076cbfffff",0,0,0
"2018",1970-01-01 08:00:00,"88a8a076d1fffff",677,1355,2032
"2019",1970-01-01 08:00:00,"88a8a076d3fffff",1037,2200,3237
"2020",1970-01-01 08:00:00,"88a8a076d5fffff",776,1576,2352
"2021",1970-01-01 08:00:00,"88a8a076d7fffff",171,356,527
"2022",1970-01-01 08:00:00,"88a8a076e9fffff",612,1289,1901
"2023",1970-01-01 08:00:00,"88a8a076ebfffff",386,908,1294
"2024",1970-01-01 08:00:00,"88a8a076edfffff",836,1794,2630
"2025",1970-01-01 08:30:00,"88a8a02801fffff",81,131,212
"2026",1970-01-01 08:30:00,"88a8a02805fffff",33,60,93
"2027",1970-01-01 08:30:00,"88a8a02809fffff",0,0,0
"2028",1970-01-01 08:30:00,"88a8a0280bfffff",81,131,212
"2029",1970-01-01 08:30:00,"88a8a02825fffff",33,60,93
"2030",1970-01-01 08:30:00,"88a8a02829fffff",33,60,93
"2031",1970-01-01 08:30:00,"88a8a0282dfffff",33,60,93
"2032",1970-01-01 08:30:00,"88a8a02853fffff",137,359,496
"2033",1970-01-01 08:30:00,"88a8a02857fffff",33,60,93
"2034",1970-01-01 08:30:00,"88a8a02919fffff",33,60,93
"2035",1970-01-01 08:30:00,"88a8a02a01fffff",102,185,287
"2036",1970-01-01 08:30:00,"88a8a02a05fffff",219,427,646
"2037",1970-01-01 08:30:00,"88a8a02a0dfffff",60,103,163
"2038",1970-01-01 08:30:00,"88a8a02a11fffff",102,300,402
"2039",1970-01-01 08:30:00,"88a8a02a13fffff",102,300,402
"2040",1970-01-01 08:30:00,"88a8a02a19fffff",102,300,402
"2041",1970-01-01 08:30:00,"88a8a02a57fffff",153,450,603
"2042",1970-01-01 08:30:00,"88a8a02a61fffff",215,437,652
"2043",1970-01-01 08:30:00,"88a8a02a63fffff",314,658,972
"2044",1970-01-01 08:30:00,"88a8a02a69fffff",155,334,489
"2045",1970-01-01 08:30:00,"88a8a02a6bfffff",0,0,0
"2046",1970-01-01 08:30:00,"88a8a02a89fffff",168,420,588
"2047",1970-01-01 08:30:00,"88a8a02a8bfffff",168,420,588
"2048",1970-01-01 08:30:00,"88a8a02a9dfffff",168,420,588
"2049",1970-01-01 08:30:00,"88a8a02aadfffff",170,419,589
"2050",1970-01-01 08:30:00,"88a8a02ac5fffff",203,520,723
"2051",1970-01-01 08:30:00,"88a8a02ac7fffff",272,719,991
"2052",1970-01-01 08:30:00,"88a8a02ae3fffff",170,419,589
"2053",1970-01-01 08:30:00,"88a8a02ae7fffff",170,419,589
"2054",1970-01-01 08:30:00,"88a8a02aebfffff",170,419,589
"2055",1970-01-01 08:30:00,"88a8a03987fffff",363,694,1057
"2056",1970-01-01 08:30:00,"88a8a03995fffff",381,715,1096
"2057",1970-01-01 08:30:00,"88a8a03997fffff",300,512,812
"2058",1970-01-01 08:30:00,"88a8a039a1fffff",705,1406,2111
"2059",1970-01-01 08:30:00,"88a8a039abfffff",824,1647,2471
"2060",1970-01-01 08:30:00,"88a8a039adfffff",762,1430,2192
"2061",1970-01-01 08:30:00,"88a8a039b9fffff",704,1441,2145
"2062",1970-01-01 08:30:00,"88a8a039bbfffff",593,1188,1781
"2063",1970-01-01 08:30:00,"88a8a039bdfffff",224,505,729
"2064",1970-01-01 08:30:00,"88a8a06085fffff",612,1570,2182
"2065",1970-01-01 08:30:00,"88a8a0608dfffff",854,2028,2882
"2066",1970-01-01 08:30:00,"88a8a060a3fffff",315,853,1168
"2067",1970-01-01 08:30:00,"88a8a060a7fffff",51,150,201
"2068",1970-01-01 08:30:00,"88a8a060abfffff",264,703,967
"2069",1970-01-01 08:30:00,"88a8a060c1fffff",159,349,508
"2070",1970-01-01 08:30:00,"88a8a060c3fffff",564,1265,1829
"2071",1970-01-01 08:30:00,"88a8a060c7fffff",507,1216,1723
"2072",1970-01-01 08:30:00,"88a8a060cbfffff",726,1668,2394
"2073",1970-01-01 08:30:00,"88a8a06193fffff",359,934,1293
"2074",1970-01-01 08:30:00,"88a8a06197fffff",264,703,967
"2075",1970-01-01 08:30:00,"88a8a0619bfffff",102,300,402
"2076",1970-01-01 08:30:00,"88a8a061a1fffff",197,531,728
"2077",1970-01-01 08:30:00,"88a8a061a3fffff",155,449,604
"2078",1970-01-01 08:30:00,"88a8a061a5fffff",153,450,603
"2079",1970-01-01 08:30:00,"88a8a061b1fffff",275,655,930
"2080",1970-01-01 08:30:00,"88a8a061b3fffff",257,634,891
"2081",1970-01-01 08:30:00,"88a8a061b5fffff",206,599,805
"2082",1970-01-01 08:30:00,"88a8a061b7fffff",257,749,1006
"2083",1970-01-01 08:30:00,"88a8a06249fffff",819,1623,2442
"2084",1970-01-01 08:30:00,"88a8a0624bfffff",708,1370,2078
"2085",1970-01-01 08:30:00,"88a8a0624dfffff",750,1452,2202
"2086",1970-01-01 08:30:00,"88a8a06281fffff",464,1079,1543
"2087",1970-01-01 08:30:00,"88a8a06283fffff",869,1995,2864
"2088",1970-01-01 08:30:00,"88a8a06287fffff",719,1599,2318
"2089",1970-01-01 08:30:00,"88a8a06289fffff",986,2262,3248
"2090",1970-01-01 08:30:00,"88a8a0628bfffff",573,1218,1791
"2091",1970-01-01 08:30:00,"88a8a06293fffff",171,356,527
"2092",1970-01-01 08:30:00,"88a8a06299fffff",111,253,364
"2093",1970-01-01 08:30:00,"88a8a0629bfffff",351,665,1016
"2094",1970-01-01 08:30:00,"88a8a062b5fffff",737,1735,2472
"2095",1970-01-01 08:30:00,"88a8a062bdfffff",839,1920,2759
"2096",1970-01-01 08:30:00,"88a8a062c1fffff",455,1011,1466
"2097",1970-01-01 08:30:00,"88a8a062c3fffff",725,1613,2338
"2098",1970-01-01 08:30:00,"88a8a062cbfffff",773,1803,2576
"2099",1970-01-01 08:30:00,"88a8a062d1fffff",411,768,1179
"2100",1970-01-01 08:30:00,"88a8a062d3fffff",300,515,815
"2101",1970-01-01 08:30:00,"88a8a062d9fffff",524,1020,1544
"2102",1970-01-01 08:30:00,"88a8a06541fffff",60,103,163
"2103",1970-01-01 08:30:00,"88a8a06549fffff",60,103,163
"2104",1970-01-01 08:30:00,"88a8a06705fffff",404,814,1218
"2105",1970-01-01 08:30:00,"88a8a06707fffff",180,309,489
"2106",1970-01-01 08:30:00,"88a8a0670dfffff",60,103,163
"2107",1970-01-01 08:30:00,"88a8a0672bfffff",111,253,364
